ID,Start Time,End Time,# Observations
101,1998-09-11 08:01:23,1999-08-13 08:00:17,31
102,1998-09-11 08:01:23,1999-08-13 08:00:17,31
103,1998-09-11 08:01:23,1999-08-13 08:00:17,31
104,1998-09-11 08:01:23,1999-08-29 07:59:58,32
105,1998-09-27 08:01:29,1999-09-14 07:59:25,31
106,1998-10-13 08:01:29,1999-09-30 07:59:10,31
107,1998-10-13 08:01:29,1999-09-30 07:59:10,31
108,1998-11-14 08:01:41,1999-11-01 07:58:52,34
109,1998-11-30 08:01:39,1999-11-26 08:27:22,38
110,1998-12-16 08:01:35,1999-12-12 20:09:32,44
111,1998-12-31 08:30:26,1999-12-16 08:30:26,44
112,1999-02-02 08:01:45,1999-12-16 08:30:26,42
113,1999-02-02 08:01:45,2000-01-20 08:30:27,44
114,1999-02-18 08:01:56,2000-01-20 08:30:27,43
115,1999-03-06 08:01:48,2000-02-23 08:30:19,43
116,1999-03-22 08:01:34,2000-03-11 08:27:37,43
117,1999-04-07 08:01:21,2000-03-30 08:30:29,43
118,1999-04-23 08:01:23,2000-03-30 08:30:29,41
119,1999-05-25 08:00:52,2000-05-20 08:27:33,41
120,1999-06-10 08:00:37,2000-05-27 07:58:33,40
121,1999-06-26 08:00:31,2000-06-20 20:06:43,42
122,1999-07-12 08:00:23,2000-06-28 07:59:20,43
123,1999-07-28 08:00:22,2000-07-14 07:59:40,44
124,1999-08-13 08:00:17,2000-07-30 07:59:50,45
125,1999-08-29 07:59:58,2000-07-30 07:59:50,44
126,1999-08-29 07:59:58,2000-08-17 08:30:38,46
127,1999-09-14 07:59:25,2000-08-31 08:00:38,46
128,1999-09-30 07:59:10,2000-09-16 08:00:53,46
129,1999-09-30 07:59:10,2000-09-21 08:30:41,47
130,1999-10-16 07:59:16,2000-10-07 08:27:46,44
131,1999-11-01 07:58:52,2000-10-18 08:01:15,44
132,1999-11-01 07:58:52,2000-10-26 08:30:36,45
133,1999-11-17 07:58:16,2000-11-11 08:27:42,46
134,1999-12-03 07:57:47,2000-11-26 20:09:39,42
135,1999-12-16 08:30:26,2000-12-05 08:01:54,38
136,2000-01-20 07:57:25,2000-12-21 08:02:16,39
137,2000-01-20 07:57:25,2000-12-21 08:02:16,39
138,2000-02-23 08:30:14,2001-01-22 08:02:33,40
139,2000-02-23 08:30:14,2001-02-07 08:02:41,41
140,2000-02-23 08:30:14,2001-02-07 08:02:41,41
141,2000-03-08 07:56:04,2001-02-23 08:02:44,40
142,2000-03-11 08:27:37,2001-02-23 08:02:44,39
143,2000-03-24 07:56:51,2001-03-11 08:02:46,39
144,2000-03-30 08:30:29,2001-03-11 08:02:46,38
145,2000-04-25 07:57:49,2001-03-27 08:02:50,38
146,2000-04-25 07:57:49,2001-03-27 08:02:50,38
147,2000-04-25 07:57:49,2001-04-19 08:30:26,39
148,2000-05-04 08:30:26,2001-04-28 08:02:49,39
149,2000-05-11 07:58:22,2001-05-05 08:27:32,39
150,2000-05-20 08:27:33,2001-05-14 08:02:49,39
151,2000-05-27 07:58:33,2001-05-14 08:02:49,38
152,2000-06-08 08:30:26,2001-05-30 08:02:59,38
153,2000-06-12 07:58:57,2001-05-30 08:02:59,37
154,2000-06-28 07:59:20,2001-06-15 08:03:00,35
155,2004-01-10 08:26:09,2005-01-01 08:08:36,38
156,2004-01-10 08:26:09,2005-01-01 08:08:36,38
157,2004-03-16 20:05:11,2005-03-05 08:26:09,39
158,2004-03-16 20:05:11,2005-03-05 08:26:09,39
159,2004-06-13 20:08:14,2005-06-10 08:10:10,39
160,2004-07-09 08:04:49,2005-06-18 08:26:27,40
161,2004-07-09 08:04:49,2005-07-03 20:08:19,42
162,2004-08-22 20:08:21,2005-07-03 20:08:19,41
163,2004-08-22 20:08:21,2005-07-03 20:08:19,41
164,2004-08-22 20:08:21,2005-07-03 20:08:19,41
165,2004-08-22 20:08:21,2005-07-28 08:10:34,43
166,2004-08-22 20:08:21,2005-07-28 08:10:34,43
167,2004-08-22 20:08:21,2005-07-28 08:10:34,43
168,2004-08-22 20:08:21,2005-08-13 08:10:41,44
169,2004-08-22 20:08:21,2005-08-13 08:10:41,44
170,2004-09-11 08:06:24,2005-08-13 08:10:41,41
171,2004-09-26 20:08:17,2005-08-13 08:10:41,39
172,2004-09-26 20:08:17,2005-08-13 08:10:41,39
173,2004-09-26 20:08:17,2005-08-13 08:10:41,39
174,2004-10-29 08:07:26,2005-08-13 08:10:41,37
175,2004-10-29 08:07:26,2005-10-16 20:08:08,39
176,2004-10-29 08:07:26,2005-10-16 20:08:08,39
177,2004-10-31 20:08:11,2005-10-16 20:08:08,38
178,2004-10-31 20:08:11,2005-10-16 20:08:08,38
179,2004-11-20 08:26:15,2005-11-01 08:10:44,38
180,2004-11-20 08:26:15,2005-11-01 08:10:44,38
181,2004-12-09 08:29:11,2005-11-20 20:08:03,38
182,2004-12-09 08:29:11,2005-11-20 20:08:03,38
183,2004-12-25 08:26:17,2005-12-10 08:26:15,38
184,2004-12-25 08:26:17,2005-12-10 08:26:15,38
185,2004-12-25 08:26:17,2005-12-10 08:26:15,38
186,2005-01-09 20:08:09,2005-12-25 20:08:08,37
187,2005-01-09 20:08:09,2005-12-25 20:08:08,37
188,2005-01-25 20:05:20,2006-01-14 08:26:15,35
189,2005-01-25 20:05:20,2006-01-14 08:26:15,35
190,2005-02-13 20:08:08,2006-01-14 08:26:15,34
191,2005-02-13 20:08:08,2006-01-29 20:08:09,36
192,2005-02-17 08:29:05,2006-02-05 08:12:57,35
193,2005-03-05 08:26:09,2006-02-21 08:13:19,35
194,2005-03-20 20:08:03,2006-03-09 08:13:40,37
195,2005-03-20 20:08:03,2006-03-09 08:13:40,37
196,2005-10-16 20:07:53,2006-09-01 08:16:17,32
197,2005-10-16 20:07:53,2006-09-01 08:16:17,32
198,2005-11-01 08:10:44,2006-10-05 08:29:02,32
199,2005-11-01 08:10:44,2006-10-05 08:29:02,32
200,2008-08-21 08:08:25,2009-08-01 08:29:04,28
201,2008-08-21 08:08:25,2009-08-08 08:11:52,29
202,2009-04-02 08:09:35,2010-02-16 08:13:34,39
203,2009-04-02 08:09:35,2010-02-16 08:13:34,39
204,2009-04-02 08:09:35,2010-03-04 08:13:36,42
